"batch_id","queue_status","batch_type","act","speaker","scratch_voice","scratch_voice_id","cast_status","location","knot","category","line_count","word_count","first_line_id","audio_path_count","generation_rule","block_reason"
"vo_batch_act_i_0101","scratch_ready","scene_speaker_run","Act I","CORVIN","Callum","N2lVS1w4EtoT3dr4eOWO","scratch_cast","harbormaster_office","harbormaster_sabine_door","","2","11","vo_act_i_0434","2","Generate as one speaker run in scene order with per-line tags; review full scene context before recording.",""
"vo_batch_act_i_0102","blocked_pending_cast_decision","scene_speaker_run","Act I","CLERK","","","needs_cast_decision","harbormaster_office","harbormaster_sabine_door","","1","8","vo_act_i_0437","1","Generate as one speaker run in scene order with per-line tags; review full scene context before recording.","Speaker requires cast or consolidation decision before scratch generation."
"vo_batch_act_i_0103","blocked_pending_cast_decision","scene_speaker_run","Act I","CLERK","","","needs_cast_decision","harbormaster_office","heartbeat_check_pass","","8","31","vo_act_i_0438","8","Generate as one speaker run in scene order with per-line tags; review full scene context before recording.","Speaker requires cast or consolidation decision before scratch generation."
"vo_batch_act_i_0104","scratch_ready","scene_speaker_run","Act I","CORVIN","Callum","N2lVS1w4EtoT3dr4eOWO","scratch_cast","harbormaster_office","heartbeat_check_pass","","6","24","vo_act_i_0439","6","Generate as one speaker run in scene order with per-line tags; review full scene context before recording.",""
"vo_batch_act_i_0105","scratch_ready","scene_speaker_run","Act I","TEODOR","Eric","cjVigY5qzO86Huf0OWal","scratch_cast","church_of_the_drowned","teodor_rate_card_booth","","10","65","vo_act_i_0455","10","Generate as one speaker run in scene order with per-line tags; review full scene context before recording.",""
"vo_batch_act_i_0106","scratch_ready","scene_speaker_run","Act I","CORVIN","Callum","N2lVS1w4EtoT3dr4eOWO","scratch_cast","church_of_the_drowned","teodor_rate_card_booth","","17","108","vo_act_i_0456","17","Generate as one speaker run in scene order with per-line tags; review full scene context before recording.",""
"vo_batch_act_i_0107","blocked_pending_cast_decision","scene_speaker_run","Act I","WOMAN","","","needs_cast_decision","church_of_the_drowned","teodor_rate_card_booth","","2","11","vo_act_i_0474","2","Generate as one speaker run in scene order with per-line tags; review full scene context before recording.","Speaker requires cast or consolidation decision before scratch generation."
"vo_batch_act_i_0108","blocked_pending_cast_decision","scene_speaker_run","Act I","BOY","","","needs_cast_decision","church_of_the_drowned","teodor_rate_card_booth","","4","19","vo_act_i_0478","4","Generate as one speaker run in scene order with per-line tags; review full scene context before recording.","Speaker requires cast or consolidation decision before scratch generation."
"vo_batch_act_i_0109","scratch_ready","scene_speaker_run","Act I","KANE","Thomas","GBv7mTt0atIp3Br8iCZE","scratch_cast","church_of_the_drowned","teodor_rate_card_booth","","6","55","vo_act_i_0486","6","Generate as one speaker run in scene order with per-line tags; review full scene context before recording.",""
"vo_batch_act_i_0110","scratch_ready","scene_speaker_run","Act I","CORVIN","Callum","N2lVS1w4EtoT3dr4eOWO","scratch_cast","church_of_the_drowned","church_poor_box","","3","21","vo_act_i_0496","3","Generate as one speaker run in scene order with per-line tags; review full scene context before recording.",""
"vo_batch_act_i_0111","scratch_ready","scene_speaker_run","Act I","TEODOR","Eric","cjVigY5qzO86Huf0OWal","scratch_cast","church_of_the_drowned","church_poor_box","","2","11","vo_act_i_0500","2","Generate as one speaker run in scene order with per-line tags; review full scene context before recording.",""
"vo_batch_act_i_0112","scratch_ready","scene_speaker_run","Act I","CORVIN","Callum","N2lVS1w4EtoT3dr4eOWO","scratch_cast","church_of_the_drowned","church_stall_sign","","2","12","vo_act_i_0503","2","Generate as one speaker run in scene order with per-line tags; review full scene context before recording.",""
"vo_batch_act_i_0113","scratch_ready","scene_speaker_run","Act I","TEODOR","Eric","cjVigY5qzO86Huf0OWal","scratch_cast","church_of_the_drowned","church_stall_sign","","1","10","vo_act_i_0506","1","Generate as one speaker run in scene order with per-line tags; review full scene context before recording.",""
"vo_batch_act_i_0114","scratch_ready","scene_speaker_run","Act I","CORVIN","Callum","N2lVS1w4EtoT3dr4eOWO","scratch_cast","church_of_the_drowned","church_confession_booth","","5","32","vo_act_i_0507","5","Generate as one speaker run in scene order with per-line tags; review full scene context before recording.",""
"vo_batch_act_i_0115","scratch_ready","scene_speaker_run","Act I","TEODOR","Eric","cjVigY5qzO86Huf0OWal","scratch_cast","church_of_the_drowned","church_confession_booth","","4","32","vo_act_i_0509","4","Generate as one speaker run in scene order with per-line tags; review full scene context before recording.",""
"vo_batch_act_i_0116","scratch_ready","scene_speaker_run","Act I","TEODOR","Eric","cjVigY5qzO86Huf0OWal","scratch_cast","church_of_the_drowned","teodor_needs_chit","","2","18","vo_act_i_0516","2","Generate as one speaker run in scene order with per-line tags; review full scene context before recording.",""
"vo_batch_act_i_0117","scratch_ready","scene_speaker_run","Act I","CORVIN","Callum","N2lVS1w4EtoT3dr4eOWO","scratch_cast","church_of_the_drowned","teodor_needs_chit","","1","6","vo_act_i_0517","1","Generate as one speaker run in scene order with per-line tags; review full scene context before recording.",""
"vo_batch_act_i_0118","scratch_ready","scene_speaker_run","Act I","SABINE","Charlotte","XB0fDUnXU5powFXDhCwa","scratch_cast","sabine_office","sabine_act_i_audience","","18","91","vo_act_i_0519","18","Generate as one speaker run in scene order with per-line tags; review full scene context before recording.",""
"vo_batch_act_i_0119","scratch_ready","scene_speaker_run","Act I","CORVIN","Callum","N2lVS1w4EtoT3dr4eOWO","scratch_cast","sabine_office","sabine_act_i_audience","","19","128","vo_act_i_0520","19","Generate as one speaker run in scene order with per-line tags; review full scene context before recording.",""
"vo_batch_litany_0120","scratch_ready","litany_category_run","Act 1","CORVIN","Callum","N2lVS1w4EtoT3dr4eOWO","scratch_cast","confessions","","BETRAYAL","2","32","vo_confession_cf_bt_manifest","2","Generate as a category run; keep each confession immediately followed by its elaboration.",""
"vo_batch_litany_0121","scratch_ready","litany_category_run","Act 1","CORVIN","Callum","N2lVS1w4EtoT3dr4eOWO","scratch_cast","confessions","","COWARDICE","10","125","vo_confession_cf_cow_apologize","10","Generate as a category run; keep each confession immediately followed by its elaboration.",""
"vo_batch_litany_0122","scratch_ready","litany_category_run","Act 1","CORVIN","Callum","N2lVS1w4EtoT3dr4eOWO","scratch_cast","confessions","","CRUELTY","8","102","vo_confession_cf_cruel_funeral","8","Generate as a category run; keep each confession immediately followed by its elaboration.",""
"vo_batch_litany_0123","scratch_ready","litany_category_run","Act 1","CORVIN","Callum","N2lVS1w4EtoT3dr4eOWO","scratch_cast","confessions","","GREED","12","132","vo_confession_cf_greed_boots","12","Generate as a category run; keep each confession immediately followed by its elaboration.",""
"vo_batch_litany_0124","scratch_ready","litany_category_run","Act 1","CORVIN","Callum","N2lVS1w4EtoT3dr4eOWO","scratch_cast","confessions","","LUST","10","125","vo_confession_cf_lust_advice","10","Generate as a category run; keep each confession immediately followed by its elaboration.",""
"vo_batch_litany_0125","scratch_ready","litany_category_run","Act 1","CORVIN","Callum","N2lVS1w4EtoT3dr4eOWO","scratch_cast","confessions","","PRIDE","14","162","vo_confession_cf_pride_counselor","14","Generate as a category run; keep each confession immediately followed by its elaboration.",""
"vo_batch_litany_0126","scratch_ready","litany_category_run","Act 2","CORVIN","Callum","N2lVS1w4EtoT3dr4eOWO","scratch_cast","confessions","","BETRAYAL","4","92","vo_confession_cf_bt_harbor","4","Generate as a category run; keep each confession immediately followed by its elaboration.",""
"vo_batch_litany_0127","scratch_ready","litany_category_run","Act 2","CORVIN","Callum","N2lVS1w4EtoT3dr4eOWO","scratch_cast","confessions","","COWARDICE","6","93","vo_confession_cf_cow_father","6","Generate as a category run; keep each confession immediately followed by its elaboration.",""
"vo_batch_litany_0128","scratch_ready","litany_category_run","Act 2","CORVIN","Callum","N2lVS1w4EtoT3dr4eOWO","scratch_cast","confessions","","CRUELTY","8","109","vo_confession_cf_cruel_adelie","8","Generate as a category run; keep each confession immediately followed by its elaboration.",""
"vo_batch_litany_0129","scratch_ready","litany_category_run","Act 2","CORVIN","Callum","N2lVS1w4EtoT3dr4eOWO","scratch_cast","confessions","","GREED","8","115","vo_confession_cf_greed_berth","8","Generate as a category run; keep each confession immediately followed by its elaboration.",""
"vo_batch_litany_0130","scratch_ready","litany_category_run","Act 2","CORVIN","Callum","N2lVS1w4EtoT3dr4eOWO","scratch_cast","confessions","","LUST","8","121","vo_confession_cf_lust_burn","8","Generate as a category run; keep each confession immediately followed by its elaboration.",""
"vo_batch_litany_0131","scratch_ready","litany_category_run","Act 2","CORVIN","Callum","N2lVS1w4EtoT3dr4eOWO","scratch_cast","confessions","","PRIDE","10","146","vo_confession_cf_pride_eulogy","10","Generate as a category run; keep each confession immediately followed by its elaboration.",""
"vo_batch_litany_0132","scratch_ready","litany_category_run","Act 3","CORVIN","Callum","N2lVS1w4EtoT3dr4eOWO","scratch_cast","confessions","","BETRAYAL","2","40","vo_confession_cf_bt_again","2","Generate as a category run; keep each confession immediately followed by its elaboration.",""
"vo_batch_litany_0133","scratch_ready","litany_category_run","Act 3","CORVIN","Callum","N2lVS1w4EtoT3dr4eOWO","scratch_cast","confessions","","COWARDICE","6","114","vo_confession_cf_cow_didntfight","6","Generate as a category run; keep each confession immediately followed by its elaboration.",""
"vo_batch_litany_0134","scratch_ready","litany_category_run","Act 3","CORVIN","Callum","N2lVS1w4EtoT3dr4eOWO","scratch_cast","confessions","","CRUELTY","6","75","vo_confession_cf_cruel_diagnosis","6","Generate as a category run; keep each confession immediately followed by its elaboration.",""
"vo_batch_litany_0135","scratch_ready","litany_category_run","Act 3","CORVIN","Callum","N2lVS1w4EtoT3dr4eOWO","scratch_cast","confessions","","GREED","4","61","vo_confession_cf_greed_grave","4","Generate as a category run; keep each confession immediately followed by its elaboration.",""
"vo_batch_litany_0136","scratch_ready","litany_category_run","Act 3","CORVIN","Callum","N2lVS1w4EtoT3dr4eOWO","scratch_cast","confessions","","LUST","6","105","vo_confession_cf_lust_hands","6","Generate as a category run; keep each confession immediately followed by its elaboration.",""
